#Sección,Des. Sección,O. Gestor,Des. O. Gestor,Centro Gestor,Des. C. Gestor,G. Función,Des. G. Función,i,j,Programa,Des. Programa,Capítulo,Des. Capítulo,Artículo,Des. Artículo,Concepto,Des. Concepto,Subconcepto,Des. Subconcepto,Pos. Presupuestaria,Fondo,Des. Fondo,Proyecto,Des. Proyecto,Presupuesto 2025
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12002,Sueldos del Grupo C1 y Grupo C,G/112B/12002,,,,,72740
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),120,Retribuciones básicas,12008,Antigüedad,G/112B/12008,,,,,69120
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12100,Complemento de destino,G/112B/12100,,,,,172800
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,12,FUNCIONARIOS(EXCEP DOCENTE Y DE INST SANITARIAS),121,Retribuciones complementarias,12101,Complementos específicos,G/112B/12101,,,,,399460
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13003,Sueldos del grupo IV,G/112B/13003,,,,,21540
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13004,Sueldos del grupo V,G/112B/13004,,,,,38920
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13008,Antigüedad,G/112B/13008,,,,,20890
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),130,Retribuciones básicas del personal laboral,13009,Sustituciones. Retribuciones básicas,G/112B/13009,,,,,5000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13101,Complementos específicos,G/112B/13101,,,,,30890
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,13,LABORALES (EXCEPTO DE INSTITUCIONES SANITARIAS),131,Retribuciones complementarias del personal laboral,13109,Sustituciones. Retribuciones complementarias,G/112B/13109,,,,,3000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,1,GASTOS DE PERSONAL,16,"CUOTAS, PRESTAC Y GASTOS SOC A CARGO DEL EMPLEADOR",160,Cuotas sociales,16000,Seguridad Social,G/112B/16000,,,,,363560
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,202,Edificios y otras construcciones,20200,Edificios y otras construcciones,G/112B/20200,,,,,50
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,205,Mobiliario y enseres,20500,Mobiliario y enseres,G/112B/20500,,,,,4000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,206,Equipos para procesos de información,20600,Equipos para procesos de información,G/112B/20600,,,,,50
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20,ARRENDAMIENTOS Y CÁNONES,208,Otro inmovilizado material,20800,Otro inmovilizado material,G/112B/20800,,,,,50
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",212,Edificios y otras construcciones,21200,Edificios y otras construcciones,G/112B/21200,,,,,60000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",213,"Maquinaria, instalaciones y utillaje",21300,"Maquinaria, instalaciones y utillaje",G/112B/21300,,,,,500
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",214,Elementos de transporte,21400,Elementos de transporte,G/112B/21400,,,,,5000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",215,Mobiliario y enseres,21500,Mobiliario y enseres,G/112B/21500,,,,,6500
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",216,Equipos para procesos de información,21600,Equipos para procesos de información,G/112B/21600,,,,,500
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21,"REPARACIONES, MANTENIMIENTO Y CONSERVACIÓN",218,Otro inmovilizado material,21800,Otro inmovilizado material,G/112B/21800,,,,,100
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22000,Ordinario no inventariable,G/112B/22000,,,,,4000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22001,"Prensa, revistas, libros y otras publicaciones",G/112B/22001,,,,,14000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",220,Material de oficina,22002,Material informático no inventariable,G/112B/22002,,,,,3500
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22100,Energía eléctrica,G/112B/22100,,,,,28000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22101,Agua,G/112B/22101,,,,,6000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22103,Combustible,G/112B/22103,,,,,10000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22109,Otros suministros,G/112B/22109,,,,,6500
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",221,Suministros,22110,Productos farmacéuticos,G/112B/22110,,,,,200
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22200,Telefónicas,G/112B/22200,,,,,30
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22201,Postales,G/112B/22201,,,,,100
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22202,Telegráficas,G/112B/22202,,,,,30
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22203,Télex y telefax,G/112B/22203,,,,,30
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",222,Comunicaciones,22204,Informáticas,G/112B/22204,,,,,30
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",223,Transportes,22300,Transportes,G/112B/22300,,,,,30
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22400,Edificios y locales,G/112B/22400,,,,,5000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22408,Otro inmovilizado,G/112B/22408,,,,,30
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",224,Primas de seguros,22409,Otros riesgos,G/112B/22409,,,,,30
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",225,Tributos,22500,Locales,G/112B/22500,,,,,600
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22601,Atenciones protocolarias y representativas,G/112B/22601,,,,,5000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22602,Divulgación y campañas institucionales,G/112B/22602,,,,,100
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22606,"Reuniones, conferencias y cursos",G/112B/22606,,,,,30000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22608,Gastos de edición y distribución,G/112B/22608,,,,,10000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",226,Gastos diversos,22609,Otros,G/112B/22609,,,,,30
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22700,Limpieza y aseo,G/112B/22700,,,,,30000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22701,Seguridad,G/112B/22701,,,,,20000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22703,Postales,G/112B/22703,,,,,300
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22706,Estudios y trabajos técnicos,G/112B/22706,,,,,1000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22709,Otros,G/112B/22709,,,,,600
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22,"MATERIALES, SUMINISTROS Y OTROS",227,Trabajos realizados por otras empresas y profesion,22782,Servicios de carácter informático,G/112B/22782,,,,,3500
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23000,A personal funcionario y no laboral,G/112B/23000,,,,,3000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23,INDEMNIZACIONES POR RAZÓN DEL SERVICIO,230,Dietas y locomoción,23001,A personal laboral,G/112B/23001,,,,,1400
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,60,INVERSIÓN NUEVA EN BIENES DESTINADOS A USO GENERAL,600,Infraestructuras y bienes destinados a uso general,60012,"Bienes patrimonio histórico, artístico y cultural",G/112B/60012,,,JCCM/0400000001,EDIFICIO SEDE CONSEJO CONSULTIVO,6000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,621,"Maquinaria, instalaciones y utillaje",62100,Maquinaria,G/112B/62100,,,JCCM/0000000074,EQUIPAMIENTO SEDE CONSEJO CONSULTIVO,200
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,622,Elementos de transporte,62200,Elementos de transporte,G/112B/62200,,,JCCM/0000000074,EQUIPAMIENTO SEDE CONSEJO CONSULTIVO,300
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,623,Mobiliario y enseres,62300,Mobiliario y enseres,G/112B/62300,,,JCCM/0000000074,EQUIPAMIENTO SEDE CONSEJO CONSULTIVO,24000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,62,INVERSIÓN NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATI,624,Equipos para procesos de información,62400,Equip procesos informa,G/112B/62400,,,JCCM/0400000003,INFRAESTRUCTURAS INFORMÁTICAS,6000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,630,Edificios y otras construcciones,63020,Invers manteni edif construc,G/112B/63020,,,JCCM/0400000001,EDIFICIO SEDE CONSEJO CONSULTIVO,10000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,631,"Maquinaria, instalaciones y utillaje",63100,Maquinaria,G/112B/63100,,,JCCM/0400000001,EDIFICIO SEDE CONSEJO CONSULTIVO,300
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,633,Mobiliario y enseres,63300,Mobiliario y enseres,G/112B/63300,,,JCCM/0400000001,EDIFICIO SEDE CONSEJO CONSULTIVO,10000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,63,INVERSIÓN DE REPOSICIÓN ASOCIADA AL FUNCIONAMIENTO,634,Equipos para procesos de información,63400,Equip proceso informa,G/112B/63400,,,JCCM/0400000001,EDIFICIO SEDE CONSEJO CONSULTIVO,2000
04,CONSEJO CONSULTIVO,0401,CONSEJO CONSULTIVO,04010000,CONSEJO CONSULTIVO,1,SERVICIOS DE CARÁCTER GENERAL,,,112B,ALTO ASESORAMIENTO DE LA COMUNIDAD AUTÓNOMA,6,INVERSIONES REALES,64,INVERSIÓN NUEVA DE CARÁCTER INMATERIAL,640,Inversión nueva de inmovilizado inmaterial,64003,Aplicaciones informática,G/112B/64003,,,JCCM/0400000003,INFRAESTRUCTURAS INFORMÁTICAS,600
